Source,SKU,Brand,Name,Price,RAM,SSD,Processor,GPU,VRAM,Link,Brand_Encoded,Processor_Encoded
AGRES,CE280,ACER,ACER ASPIRE LITE 14 AL14 I3 N355 8GB 256GB W11+OHS+M365B 14.0FHD IPS BLU -37P.38NN,8199000.0,8.0,256.0,N355,,,,0,187
AGRES,CL540,ASUS,ASUS EXPERTBOOK PM1403CDA RYZEN 5 150 16GB 512GB W11+OHS+M365B 14.0FHD VIPS 3Y GRY -S65151WS,11149000.0,16.0,512.0,RYZEN 5 150,,,,3,201
AGRES,CE888,AVITA,AVITA PURA A+ I5 1235 8GB 512GB W11 14.0FHD SILVER,5950000.0,8.0,512.0,I5 1235,,,,4,141
AGRES,CN845,ASUS,ASUS VIVOBOOK GO 14 E1404TA N150 8GB 256GB W11+OHS+M365B 14.0FHD IPS BLK -VIPS1821M,7100000.0,8.0,256.0,N150,,,,3,184
AGRES,CJ483,ASUS,ASUS VIVOBOOK GO 14 E1404FA RYZEN 3 7320 8GB 256GB W11+OHS+M365B 14.0FHD VIPS GRY -VIPS3822M,7550000.0,8.0,256.0,RYZEN 3 7320,,,,3,199
AGRES,CO351,ASUS,ASUS VIVOBOOK 16 M1605NAQ RYZEN 5 150 16GB 512GB W11+OHS+M365B 16.0WUXGA OLED BLIT SLV -OLED5152M,13100000.0,16.0,512.0,RYZEN 5 150,,,,3,201
AGRES,CQ068,APPLE,APPLE MACBOOK NEO 13 A18 PRO 6C CPU 8GB 512GB 13.0 TOUCH ID GRS RSMI INDONESIA INDIGO -MHFG4ID,14899000.0,8.0,512.0,A18 PRO,,,,2,0
AGRES,CH732,ACER,ACER ASPIRE LITE 14 AL14 I3 N355 8GB 512GB W11+OHS+M365B 14.0FHD IPS BLU -37P.32AV,8299000.0,8.0,512.0,N355,,,,0,187
AGRES,CP275,DELL,DELL PRO 15 ESSENTIAL PV15255 RYZEN 3 7320 8GB 512GB 15.6FHD W11PRO 1/1/1 BLK,8799000.0,8.0,512.0,RYZEN 3 7320,,,,7,199
AGRES,CE043,ACER,ACER NITRO V 16S RYZEN 5 240 RTX5050 8GB/ 16GB 512GB W11+OHS+M365B 16.0WUXGA 180HZ 100SRGB 2Y+ADP BLK -41.R032,18699000.0,16.0,512.0,RYZEN 5 240,RTX5050,8.0,,0,203
AGRES,CE243,HP,HP 14 CORE I5 120U 8GB 512GB W11+OHS+M365B 14.0FHD COPILOT SLV -EP1177TU,9800000.0,8.0,512.0,I5 120U,,,,9,140
AGRES,CR429,APPLE,APPLE MACBOOK PRO 14 M5 PRO 16C GPU 24GB 1TB 15C CPU 14.0 SPACE BLK -MGDR4ID,46000000.0,24.0,1024.0,M5,,,,2,177
AGRES,CJ043,ASUS,ASUS ZENBOOK DUO UX8406CA OLED TOUCH ULTRA 9 285H 32GB 1TB W11+OHS DUAL 14.0 3K+FHD 120HZ PEN GRY 3Y -OLED9311TM,39000000.0,32.0,1024.0,ULTRA 9 285H,,,,3,279
AGRES,BN345,AXIOO,AXIOO HYPE 5 G12 I5 1235 8GB 256GB DOS 14.0 BLK,7350000.0,8.0,256.0,I5 1235,,,,5,141
AGRES,CE281,ACER,ACER ASPIRE LITE 15 AL15 RYZEN 5 8640HS 8GB 512GB W11+OHS+M365B 15.0FHD IPS SLV -61P.R3QE,9999000.0,8.0,512.0,RYZEN 5 8640HS,,,,0,224
AGRES,CB144,ASUS,ASUS VIVOBOOK 14 A1404VAP CORE I5 120U 8GB 512GB W11+OHS+M365B 14.0FHD VIPS BLU -VIPS5851M,10000000.0,8.0,512.0,I5 120U,,,,3,140
AGRES,CQ597,ASUS,ASUS VIVOBOOK S14 S3407VA CORE I5 210H 16GB 512GB W11+OHS+M365B 14.0WUXGA IPS SLV 3Y -VIPS5152M,12700000.0,16.0,512.0,I5 210H,,,,3,150
AGRES,CE049,ACER,ACER ASPIRE LITE 15 AL15 RYZEN 5 7430 8GB 512GB W11+OHS+M365B 15.0FHD IPS 1Y SLV -42P.R50P,9099000.0,8.0,512.0,RYZEN 5 7430,,,,0,214
AGRES,CB769,HP,HP 14 I3 1315 8GB 512GB W11+OHS 14.0FHD BLIT COPILOT 1080P CAM 2Y SLV -EP0321TU/8,8350000.0,8.0,512.0,I3 1315,,,,9,137
AGRES,CI859,AXIOO,AXIOO PONGO 765 V2 I7 13700H RTX5060 8GB/ 16GB 512GB W11 16.0WUXGA 165HZ 100SRGB RGB 3Y GRY,21499000.0,16.0,512.0,I7 13700H,RTX5060,8.0,,5,155
AGRES,CM919,ASUS,ASUS ZENBOOK S14 TOUCH UX5406AA ULTRA 9 386H 32GB 1TB W11+OHS+M365B 14.0 3K OLED 120HZ 3Y+ADP GRY 3Y -OLEDS9311TM,39999000.0,32.0,1024.0,ULTRA 9 386H,,,,3,281
AGRES,CF637,LENOVO,LENOVO IDEAPAD SLIM 3 14 I7 13620H 16GB 512GB W11+OHS+M365B 14.0WUXGA IPS 2Y PREM+2ADP GRY -C0ID,13649000.0,16.0,512.0,I7 13620H,,,,11,153
AGRES,CP957,ACER,ACER ASPIRE LITE 14 AL14 N4500 8GB 256GB W11+OHS+M365B 14.0FHD IPS PNK -36P.C22J,6699000.0,8.0,256.0,N4500,,,,0,189
AGRES,BK690,ACER,ACER SWIFT GO OLED SFG14 ULTRA 9 185H 32GB 1TB W11+OHS 14.0 2.8K 90HZ 2Y+ADP BLU -73.9686,17999000.0,32.0,1024.0,ULTRA 9 185H,,,,0,277
AGRES,CL646,ASUS,ASUS EXPERTBOOK PM1403CDA RYZEN 7 170 16GB 512GB W11+OHS+M365B 14.0FHD 3Y GRY -S67151WS,12449000.0,16.0,512.0,RYZEN 7 170,,,,3,227
AGRES,CP002,MSI,MSI MODERN 14 I3 1315 8GB 512GB W11 14.0FHD BLIT IPS 2Y GRY -F13MG.818,8449000.0,8.0,512.0,I3 1315,,,,12,137
AGRES,CO551,ACER,ACER ASPIRE LITE 14 AL14 N4500 8GB 512GB W11+OHS+M365B 14.0FHD IPS GRY -36P.C7VD,6949000.0,8.0,512.0,N4500,,,,0,189
AGRES,CJ488,ASUS,ASUS VIVOBOOK 14 A1404VAP CORE I7 150U 8GB 512GB W11+OHS+M365B 14.0FHD BLIT VIPS BLU -VIPS7851M,12350000.0,8.0,512.0,I7 150U,,,,3,159
AGRES,BS097,ASUS,ASUS ZENBOOK S14 OLED 3K TOUCH UX5406SA ULTRA 7 258V 32GB 1TB W11+OHS+M365B 14.0 3K 120HZ SLV 3Y -OLEDS7312TM,28349000.0,32.0,1024.0,ULTRA 7 258V,,,,3,274
AGRES,CN600,MSI,MSI THIN 15 I5 13420H RTX3050 4GB/ 8GB 512GB W11 15.6FHD 144HZ BLIT 2Y GRY -B13UC.3449,12299000.0,8.0,512.0,I5 13420H,RTX3050,4.0,,12,146
AGRES,BX775,ACER,ACER ASPIRE LITE 14 AL14 N150 8GB 512GB W11+OHS+M365B 14.0WUXGA IPS SLV -32P.C9VS,7199000.0,8.0,512.0,N150,,,,0,184
AGRES,CM920,ASUS,ASUS ZENBOOK S14 TOUCH UX5406AA ULTRA 9 386H 32GB 1TB W11+OHS+M365B 14.0 3K OLED 120HZ 3Y+ADP WHT 3Y -OLEDS9312TM,39999000.0,32.0,1024.0,ULTRA 9 386H,,,,3,281
AGRES,CC508,ACER,ACER ASPIRE LITE 14 AL14 N150 8GB 256GB W11+OHS+M365B 14.0WUXGA SLV -32P.C8PX,6949000.0,8.0,256.0,N150,,,,0,184
AGRES,CJ285,ASUS,ASUS VIVOBOOK GO 14 E1404FA RYZEN 3 7320 8GB 512GB W11+OHS+M365B 14.0FHD VIPS SLV -VIPS3853M,7800000.0,8.0,512.0,RYZEN 3 7320,,,,3,199
AGRES,CF707,ACER,ACER TRAVELMATE P40 I5 1335 16GB 512GB W11+OHS+M365B 14.0WUXGA IPS FP 2/3/0 GRY,9499000.0,16.0,512.0,I5 1335,,,,0,145
AGRES,CJ482,ASUS,ASUS VIVOBOOK GO 14 E1404FA RYZEN 3 7320 8GB 256GB W11+OHS+M365B 14.0FHD VIPS BLK -VIPS3821M,7550000.0,8.0,256.0,RYZEN 3 7320,,,,3,199
AGRES,BY028,ACER,ACER ASPIRE LITE 14 AL14 I3 N355 8GB 512GB W11+OHS 14.0WUXGA IPS SLV -32P.38RE,8299000.0,8.0,512.0,N355,,,,0,187
AGRES,BL311,AXIOO,AXIOO PONGO 750 I7 13620H RTX4050 6GB/ 16GB 512GB DOS 15.6FHD 144HZ IPS RGB 3Y GRY,15749000.0,16.0,512.0,I7 13620H,RTX4050,6.0,,5,153
AGRES,CO770,ASUS,ASUS ZENBOOK 14 OLED 1100NITS TOUCH UX3405CA ULTRA 9 285H 32GB 1TB W11+OHS 14.0 3K 120HZ EVO SLV 3Y -OLEDS9314TM,25850000.0,32.0,1024.0,ULTRA 9 285H,,,,3,279
AGRES,CJ284,ASUS,ASUS VIVOBOOK GO 14 E1404FA RYZEN 3 7320 8GB 512GB W11+OHS+M365B 14.0FHD VIPS GRY -VIPS3852M,7800000.0,8.0,512.0,RYZEN 3 7320,,,,3,199
AGRES,CN464,ASUS,ASUS VIVOBOOK 14 A1404VAP CORE I7 150U 16GB 512GB W11+OHS+M365B 14.0FHD VIPS TERRA COTTA -VIPS7155M,13750000.0,16.0,512.0,I7 150U,,,,3,159
AGRES,CO154,ASUS,ASUS VIVOBOOK 14 A1404VAP CORE I3 100U 8GB 512GB W11+OHS+M365B 14.0FHD VIPS COOL SLV -VIPS3853M,8800000.0,8.0,512.0,I3 100U,,,,3,134
AGRES,CH200,ADVAN,ADVAN WORKMATE RYZEN 5 3500 8GB 256GB W11 14.0UWUXGA IPS GLD,5999000.0,8.0,256.0,RYZEN 5 3500,,,,1,204
AGRES,BZ416,ASUS,ASUS VIVOBOOK GO 14 E1404FA RYZEN 5 7520 16GB 512GB W11+OHS+M365B 14.0FHD VIPS BLK -VIPS5151M,10250000.0,16.0,512.0,RYZEN 5 7520,,,,3,216
AGRES,CP397,ASUS,ASUS VIVOBOOK S14 OLED M3407HA RYZEN 7 260 16GB 512GB W11+OHS+M365B 14.0WUXGA GRY 3Y -OLED7151M,15849000.0,16.0,512.0,RYZEN 7 260,,,,3,230
AGRES,BQ874,AXIOO,AXIOO HYPE 5 AMD X5-2 RYZEN 5 7430 8GB 256GB DOS 14.0FHD IPS BLIT GRY,6700000.0,8.0,256.0,RYZEN 5 7430,,,,5,214
AGRES,CR065,ASUS,ASUS ZENBOOK DUO UX8407AA OLED TOUCH  ULTRA 9 386H 32GB 1TB W11+OHS+M365B 14.0 3K 144HZ 3Y+3ADP GRY -OLEDS9312TM,51250000.0,32.0,1024.0,ULTRA 9 386H,,,,3,281
AGRES,BY167,ZYREX,ZYREX L-BOOK N4020 8GB 128GB W11PRO 14.0 GRY,3999000.0,8.0,128.0,N4020,,,,15,188
AGRES,CL595,ASUS,ASUS ZENBOOK 14 OLED UM3406GA RYZEN AI 7 445 16GB 1TB W11+OHS+M365B 14.0WUXGA 120HZ BLIT BLK -OLED7111M,19200000.0,16.0,1024.0,M3406,,,,3,172
AGRES,CO663,ACER,ACER ASPIRE GO 14 AG14 I3 1315 16GB 512GB W11+OHS+M365B 14.0WUXGA IPS SLV -72P.38G2,9299000.0,16.0,512.0,I3 1315,,,,0,137
AGRES,CM531,AXIOO,AXIOO HYPE 5 AMD JKT48 X3 LOLLIPOP RYZEN 5 3500 8GB 256GB DOS 14.0FHD IPS BLIT BLU,6199000.0,8.0,256.0,RYZEN 5 3500,,,,5,204
AGRES,CN463,ASUS,ASUS VIVOBOOK 14 A1404VAP CORE I7 150U 16GB 512GB W11+OHS+M365B 14.0FHD VIPS BLU -VIPS7154M,13750000.0,16.0,512.0,I7 150U,,,,3,159
AGRES,CD943,ACER,ACER SWIFT GO OLED SFG14 ULTRA 7 258V 32GB 1TB W11+OHS+M365B 14.0WUXGA  EVO 2Y+ADP BLU -75.754V,17600000.0,32.0,1024.0,ULTRA 7 258V,,,,0,274
AGRES,BN457,AXIOO,AXIOO HYPE 5 G12 I5 1235 8GB 256GB W11 14.0 BLK,7600000.0,8.0,256.0,I5 1235,,,,5,141
AGRES,CC605,LENOVO,LENOVO LEGION 5I 15 OLED ULTRA 7 255HX RTX5070 8GB/ 32GB 512GB W11+OHS+M365B 15.1WQXGA 165HZ 24ZRGB 3Y+3ADP BLK -64ID,31399000.0,32.0,512.0,ULTRA 7 255HX,RTX5070,8.0,,11,271
AGRES,CM056,ZYREX,ZYREX D-TECH PRO V2 RYZEN 5 6600H 8GB 512GB W11 14.0FHD IPS BLIT 1Y GRY,6999000.0,8.0,512.0,RYZEN 5 6600H,,,,15,213
AGRES,BX931,ACER,ACER ASPIRE LITE 14 AL14 I3 N355 8GB 256GB W11+OHS 14.0WUXGA IPS SLV -32P.37SA,7949000.0,8.0,256.0,N355,,,,0,187
AGRES,CI150,TECNO,TECNO MEGABOOK S14 OLED ULTRA 7 155H 16GB 1TB W11 14.0 2.8K 120HZ 899GRAM 2Y SPACE GRY,15999000.0,16.0,1024.0,ULTRA 7 155H,,,,14,267
AGRES,CM651,MSI,MSI THIN 15 I5 13420H RTX3050 4GB/ 8GB 512GB W11 15.6FHD 144HZ BLIT 2Y GRY -B13UC.3434,12299000.0,8.0,512.0,I5 13420H,RTX3050,4.0,,12,146
AGRES,CH837,LENOVO,LENOVO YOGA SLIM 7 AURA EDITION 14 ULTRA 7 258V 32GB 1TB W11+OHS+M365B 14.0WUXGA OLED EVO 3Y PREM+3ADP SEASHELL -AVID,22099000.0,32.0,1024.0,ULTRA 7 258V,,,,11,274
AGRES,CG677,INFINIX,INFINIX XBOOK B14 RYZEN 5 7535HS 8GB 512GB W11 14.0WUXGA IPS 2Y SLV,8199000.0,8.0,512.0,RYZEN 5 7535HS,,,,10,220
AGRES,CN807,AXIOO,AXIOO HYPE 3 G12 I3 1215 8GB 256GB DOS 14.0FHD IPS HDMI GRY,6650000.0,8.0,256.0,I3 1215,,,,5,136
AGRES,CH720,ACER,ACER ASPIRE LITE 14 AL14 RYZEN 3 5300 8GB 512GB W11+OHS+M365B 14.0WUXGA IPS PINK -42P.R1D5,7749000.0,8.0,512.0,RYZEN 3 5300,,,,0,196
AGRES,BO199,AXIOO,AXIOO HYPE 5 AMD JKT48 X3 LOLLIPOP RYZEN 5 3500 8GB 256GB W11 14.0FHD IPS BLIT PNK,6449000.0,8.0,256.0,RYZEN 5 3500,,,,5,204
AGRES,CD354,LENOVO,LENOVO LOQ 15 I7 13650HX RTX4050 6GB/ 16GB 512GB W11+OHS+M365B 15.6FHD 144HZ 100SRGB 4ZRGB 2Y PREM+2ADP GRY -ARID,18899000.0,16.0,512.0,I7 13650HX,RTX4050,6.0,,11,154
AGRES,BX586,ASUS,ASUS VIVOBOOK S14 S3407CA ULTRA 5 225H 16GB 1TB W11+OHS+M365B 14.WUXGA VIPS GRY 3Y -VIPS5111M,14100000.0,16.0,1024.0,ULTRA 5 225H,,,,3,264
AGRES,BG558,LENOVO,LENOVO V14 G3 I3 1215 4GB 256GB W11 14.0FHD 2Y GRY -MEID,7949000.0,4.0,256.0,I3 1215,,,,11,136
AGRES,CH009,ACER,ACER NITRO LITE 16 CORE I5 210H RTX3050 6GB/ 16GB 512GB W11+OHS 16.0WUXGA 180HZ 100SRGB BLIT 2Y+ADP BLK -71G.5613,12699000.0,16.0,512.0,I5 210H,RTX3050,6.0,,0,150
AGRES,CS465,ASUS,ASUS EXPERTBOOK BG1409CVA CORE 3-100U 8GB 512GB 14.0FHD W11 3Y TKDN -S63850WR,12349000.0,8.0,512.0,CORE 3-100U,,,,3,39
AGRES,BT218,ASUS,ASUS ZENBOOK S14 OLED 3K TOUCH UX5406SA ULTRA 7 258V 32GB 1TB W11+OHS+M365B 14.0 3K 120HZ GRY 3Y -OLEDS7311TM,28349000.0,32.0,1024.0,ULTRA 7 258V,,,,3,274
AGRES,CC142,LENOVO,LENOVO LEGION PRO 5I 16 I9 14900HX RTX5060 8GB/ 32GB 1TB W11+OHS+M365B 16.0WQXGA 240HZ 100DCIP3 24ZRGB 3Y+3ADP BLK -54ID,29999000.0,32.0,1024.0,I9 14900HX,RTX5060,8.0,,11,162
AGRES,BN346,AXIOO,AXIOO HYPE 5 G12 I5 1235 16GB 512GB DOS 14.0 BLK,9100000.0,16.0,512.0,I5 1235,,,,5,141
AGRES,CL608,LENOVO,LENOVO LOQ 15 RYZEN 7 7735HS RTX4050 6GB/ 16GB 512GB W11+OHS+M365B 15.6FHD 144HZ 100SRGB BLIT 2Y PREM+2ADP LUNA GRY -1BID,16999000.0,16.0,512.0,RYZEN 7 7735HS,RTX4050,6.0,,11,243
AGRES,CI982,ZYREX,ZYREX D-TECH PRO V2 RYZEN 5 6600H 16GB 512GB W11 14.0FHD IPS BLIT 1Y GRY,7999000.0,16.0,512.0,RYZEN 5 6600H,,,,15,213
AGRES,CM951,LENOVO,LENOVO LOQ ESSENTIAL 15 I5 13450HX RTX5050 8GB/ 16GB 512GB W11+OHS+M365B 15.6FHD 144HZ 100SRGB BLIT 2Y PREM+2ADP GRY -3KID,18499000.0,16.0,512.0,I5 13450HX,RTX5050,8.0,,11,147
AGRES,CD418,LENOVO,LENOVO IDEAPAD SLIM 3 14 I3 1315 8GB 256GB W11+OHS+M365B 14.0FHD BLIT 2Y PREM+2ADP BLU -5LID,8000000.0,8.0,256.0,I3 1315,,,,11,137
AGRES,BX705,ASUS,ASUS VIVOBOOK S14 S3407CA ULTRA 7 255H 16GB 1TB W11+OHS+M365B 14.0WUXGA VIPS GRY 3Y -VIPS7111M,15750000.0,16.0,1024.0,ULTRA 7 255H,,,,3,270
AGRES,CR426,APPLE,APPLE MACBOOK PRO 14 M5 PRO 20C GPU 24GB 2TB 18C CPU 14.0 SILVER -MGDP4ID,57000000.0,24.0,2048.0,M5,,,,2,177
AGRES,CO679,ADVAN,ADVAN TBOOK N100 4GB 128GB W11 14.0 DARK GRY,3999000.0,4.0,128.0,N100,,,,1,183
AGRES,CC602,ASUS,ASUS VIVOBOOK 14 M1405YA RYZEN 7 7730 16GB 512GB W11+OHS 14.0WUXGA VIPS FP BLK -VIPS7151M,12000000.0,16.0,512.0,RYZEN 7 7730,,,,3,241
AGRES,CG680,INFINIX,INFINIX XBOOK B14 RYZEN 7 7735HS 8GB 512GB W11 14.0WUXGA IPS 2Y SLV,9199000.0,8.0,512.0,RYZEN 7 7735HS,,,,10,243
AGRES,BZ034,HP,HP 14 I3 1315 4GB 512GB W11+OHS 14.0FHD BLIT COPILOT 1080P CAM 2Y SLV -EP0321TU,7600000.0,4.0,512.0,I3 1315,,,,9,137
AGRES,CK416,AXIOO,AXIOO HYPE 7 AMD X8-1 RYZEN 7 6800H 16GB 512GB W11 14.0FHD IPS BLIT GRY,9849000.0,16.0,512.0,RYZEN 7 6800H,,,,5,237
AGRES,CM289,ACER,ACER ASPIRE 7 PRO A715 I5 13420H RTX3050 6GB/ 16GB 512GB W11+OHS+M365B 15.6FHD 144HZ BLK -59G.516G,12499000.0,16.0,512.0,I5 13420H,RTX3050,6.0,,0,146
AGRES,BR889,AXIOO,AXIOO HYPE 5 AMD X5-2 LOLLIPOP RYZEN 5 7430 8GB 256GB W11 14.0FHD IPS BLIT BLU,6950000.0,8.0,256.0,RYZEN 5 7430,,,,5,214
AGRES,BJ022,AXIOO,AXIOO HYPE 1 N4020 8GB 128GB W11 14.0 GRY,4599000.0,8.0,128.0,N4020,,,,5,188
AGRES,BP956,TECNO,TECNO MEGABOOK T1 14 RYZEN 5 7430 16GB 512GB W11 14.0 FHD 100SRGB 75WH 1.39KG 2Y SLV,8999000.0,16.0,512.0,RYZEN 5 7430,,,,14,214
AGRES,CR936,ASUS,ASUS EXPERTBOOK BG1409CVA CORE 7 150U 16GB 512GB 14.0FHD VIPS W11 3Y - S67151WR,18499000.0,16.0,512.0,CORE 7 150U,,,,3,42
AGRES,CR304,SPC,SPC STYLE 5 VIBE RYZEN 5 3500 8GB 256GB DOS 14.0FHD IPS BLIT GRY,5399000.0,8.0,256.0,RYZEN 5 3500,,,,13,204
AGRES,CR482,ASUS,ASUS VIVOBOOK 14 FLIP OLED TP3407SA ULTRA 7 256V 16GB 512GB W11+OHS+M365B 14.0WUXGA TOUCH PEN 2IN1 2Y GRY -OLED7152M,21899000.0,16.0,512.0,ULTRA 7 256V,,,,3,273
AGRES,BO202,AXIOO,AXIOO HYPE 5 AMD JKT48 X3 LOLLIPOP RYZEN 5 3500 8GB 256GB W11 14.0FHD IPS BLIT PURPLE,6449000.0,8.0,256.0,RYZEN 5 3500,,,,5,204
AGRES,CF243,LENOVO,LENOVO IDEAPAD SLIM 3 14 I3 1315 8GB 512GB W11+OHS+M365B 14.0FHD BLIT 2Y PREM+2ADP GRY -6FID,8500000.0,8.0,512.0,I3 1315,,,,11,137
AGRES,CD584,LENOVO,LENOVO LOQ 15 I7 13700HX RTX5050 8GB/ 16GB 512GB W11+OHS+M365B 15.6FHD 144HZ 100SRGB 24ZRGB 2Y PREM+2ADP GRY -QDID,24799000.0,16.0,512.0,I7 13700HX,RTX5050,8.0,,11,156
AGRES,CS467,ASUS,ASUS EXPERTBOOK BG1409CVA CORE 7-240H 16GB 512GB 14.0FHD W11 3Y TKDN -S67110WR,19699000.0,16.0,512.0,CORE 7-240H,,,,3,43
AGRES,CB890,LENOVO,LENOVO V14 G4 RYZEN 3 7320 8GB 256GB W11 14.0FHD 2Y GRY -0XID,8199000.0,8.0,256.0,RYZEN 3 7320,,,,11,199
AGRES,CB289,ASUS,ASUS TUF F16 FX608JMR I7 14650HX RTX5060 8GB/ 16GB 1TB W11+OHS+M365B 16.0WUXGA 165HZ SRGB GRY -I7N56J7G-HM,25800000.0,16.0,1024.0,I7 14650HX,RTX5060,8.0,,3,157
AGRES,CH237,LENOVO,LENOVO LEGION PRO 5 16 OLED RYZEN 9 9955HX RTX5070 8GB/ 32GB 1TB W11+OHS+M365B 16.0WQXGA 165HZ 24ZRGB 3Y+3ADP BLK -2FID,37299000.0,32.0,1024.0,RYZEN 9 9955HX,RTX5070,8.0,,11,258
AGRES,CO857,LENOVO,LENOVO IDEAPAD SLIM 3 14 I3 1315 8GB 512GB W11+OHS+M365B 14.0FHD BLIT 2Y PREM+2ADP GRY -6QID,8500000.0,8.0,512.0,I3 1315,,,,11,137
AGRES,BY871,ASUS,ASUS GAMING V16 V3607VM CORE I7 240H RTX5060 8GB/ 16GB 512GB W11+OHS+M365B 16.WUXGA 144HZ BLK -I7N56B6T-HM,21300000.0,16.0,512.0,I7 240H,RTX5060,8.0,,3,160
AGRES,CF244,LENOVO,LENOVO IDEAPAD SLIM 3 14 I3 1315 8GB 512GB W11+OHS+M365B 14.0FHD BLIT 2Y PREM+2ADP BLU -6EID,8500000.0,8.0,512.0,I3 1315,,,,11,137
AGRES,BS818,TECNO,TECNO MEGABOOK T1 14 I9 13900HK 16GB 512GB W11 14.0WUXGA 100SRGB 75WH 2Y SLV,10999000.0,16.0,512.0,I9 13900HK,,,,14,161
AGRES,CD399,ASUS,ASUS TUF A16 FA607NUG RYZEN 7 7445HS RTX4050 6GB/ 16GB 512GB W11+OHS+M365B 16.0 FHD+ IPS GRY -R745J6M-HM,18600000.0,16.0,512.0,RYZEN 7 7445HS,RTX4050,6.0,,3,240
AGRES,CR211,LENOVO,LENOVO THINKBOOK 14 G5 2IN1 TOUCH ULTRA 5 225U 16GB 512GB W11+OHS 14.0WUXGA IPS 2/2/2 GRY -2XID,18349000.0,16.0,512.0,ULTRA 5 225U,,,,11,265
AGRES,CJ484,ASUS,ASUS VIVOBOOK GO 14 E1404FA RYZEN 3 7320 8GB 256GB W11+OHS+M365B 14.0FHD VIPS SLV -VIPS3823M,7550000.0,8.0,256.0,RYZEN 3 7320,,,,3,199
AGRES,CH313,ACER,ACER ASPIRE GO 14 AG14 CORE I5 120U 16GB 512GB W11+OHS 14.0WUXGA IPS GRY -72P.50C7,10399000.0,16.0,512.0,I5 120U,,,,0,140
AGRES,CN584,ASUS,ASUS VIVOBOOK 14 A1404VA I3 1315 8GB 512GB W11+OHS+M365B 14.0FHD VIPS SLV -VIPS3856M,8950000.0,8.0,512.0,I3 1315,,,,3,137
AGRES,CC347,LENOVO,LENOVO LEGION 5I 15 OLED ULTRA 7 255HX RTX5060 8GB/ 32GB 512GB W11+OHS+M365B 15.1WQXGA 165HZ 24ZRGB 3Y+3ADP BLK -65ID,29799000.0,32.0,512.0,ULTRA 7 255HX,RTX5060,8.0,,11,271
AGRES,CK682,LENOVO,LENOVO IDEAPAD SLIM 3 14 I5 13420H 8GB 512GB W11+OHS+M365B 14.0WUXGA IPS BLIT 2Y PREM+2ADP BLU -CUID,9850000.0,8.0,512.0,I5 13420H,,,,11,146
AGRES,CE885,LENOVO,LENOVO LEGION PRO 5 16 OLED RYZEN 7 8745HX RTX5060 8GB/ 24GB 1TB W11+OHS+M365B 16.0WQXGA 165HZ 24ZRGB 3Y+3ADP BLK -15ID,27799000.0,24.0,1024.0,RYZEN 7 8745HX,RTX5060,8.0,,11,246
AGRES,CN425,LENOVO,LENOVO IDEAPAD SLIM 3 14 RYZEN 5 7535HS 16GB 512GB W11+OHS+M365B 14.0WUXGA IPS 2Y PREM+2ADP GRY -89ID,11549000.0,16.0,512.0,RYZEN 5 7535HS,,,,11,220
AGRES,CH799,LENOVO,LENOVO IDEAPAD SLIM 3 14 RYZEN 5 7535HS 8GB 512GB W11+OHS+M365B 14.0WUXGA IPS GRY 2Y PREM+2ADP GRY -5LID,10349000.0,8.0,512.0,RYZEN 5 7535HS,,,,11,220
AGRES,BX505,LENOVO,LENOVO YOGA PRO 7 AURA EDITION 14 TOUCH ULTRA 9 285H 32GB 1TB W11+OHS+M365B 14.5 3K OLED 120HZ 3Y PREM+3ADP -27ID,32199000.0,32.0,1024.0,ULTRA 9 285H,,,,11,279
AGRES,CJ673,TECNO,TECNO MEGABOOK T14 AIR I5 1334 16GB 512GB W11 14.0WUXGA 100SRGB 999GRAM 2Y GRY,9999000.0,16.0,512.0,I5 1334,,,,14,144
AGRES,CD906,LENOVO,LENOVO V14 G4 RYZEN 5 7520 16GB 512GB W11+OHS 14.0FHD IPS 2Y GRY -0UID,9999000.0,16.0,512.0,RYZEN 5 7520,,,,11,216
AGRES,CO476,LENOVO,LENOVO THINKBOOK 14 G5 2IN1 TOUCH ULTRA 7 255U 32GB 1TB W11+OHS 14.0WUXGA IPS 2/2/2 GRY -2WID,25099000.0,32.0,1024.0,ULTRA 7 255U,,,,11,272
AGRES,BU418,LENOVO,LENOVO V14 G3 I7 1255 16GB 512GB W11+OHS 14.0FHD 1Y GRY -K3ID,10999000.0,16.0,512.0,I7 1255,,,,11,151
AGRES,CJ480,LENOVO,LENOVO IDEAPAD SLIM 3 14 I3 1315 8GB 256GB W11+OHS+M365B 14.0FHD BLIT 2Y PREM+2ADP BLU -6CID,8000000.0,8.0,256.0,I3 1315,,,,11,137
AGRES,CQ050,LENOVO,LENOVO LOQ 15 RYZEN 7 170 RTX3050 6GB/ 16GB 512GB W11+OHS+M365B 15.6FHD IPS 144HZ 100SRGB BLIT 2Y PREM+2ADP LUNA GRY -D1ID,13099000.0,16.0,512.0,RYZEN 7 170,RTX3050,6.0,,11,227
AGRES,CS911,SPC,SPC LIFE 1 N4505 8GB 256GB DOS 14.1FHD IPS BLIT GRY,4650000.0,8.0,256.0,N4505,,,,13,190
AGRES,BE173,LENOVO,LENOVO IDEAPAD SLIM 3 14 I3 1215 8GB 512GB W11+OHS 14.0FHD BLIT 2Y PREM GRY -CYID,8300000.0,8.0,512.0,I3 1215,,,,11,136
